af-south-1,r5.2xlarge,490.8960,10,100
af-south-1,r5.4xlarge,981.7920,10,100
af-south-1,r5.8xlarge,1963.5840,10,100
af-south-1,r5.large,122.7240,10,100
af-south-1,r5.metal,5890.7520,10,100
af-south-1,r5.xlarge,245.4480,10,100
af-south-1,r5d.12xlarge,3331.0800,10,100
af-south-1,r5d.16xlarge,4441.4400,10,100
af-south-1,r5d.24xlarge,6662.1600,10,100
af-south-1,r5d.2xlarge,555.1800,10,100
af-south-1,r5d.4xlarge,1110.3600,10,100
af-south-1,r5d.8xlarge,2220.7200,10,100
af-south-1,r5d.large,138.7950,10,100
af-south-1,r5d.metal,6662.1600,10,100
af-south-1,r5d.xlarge,277.5900,10,100
af-south-1,t3.2xlarge,316.9640,10,100
af-south-1,t3.large,79.2593,10,100
af-south-1,t3.medium,39.5931,10,100
af-south-1,t3.micro,9.9348,10,100
af-south-1,t3.nano,4.9674,10,100
af-south-1,t3.small,19.7965,10,100
af-south-1,t3.xlarge,158.5185,10,100
ap-east-1,c5.18xlarge,2840.1840,10,100
ap-east-1,c5.2xlarge,315.5760,10,100
ap-east-1,c5.4xlarge,631.1520,10,100
ap-east-1,c5.9xlarge,1420.0920,10,100
ap-east-1,c5.large,78.8940,10,100
ap-east-1,c5.xlarge,157.7880,10,100
ap-east-1,c5d.18xlarge,3234.6540,10,100
ap-east-1,c5d.2xlarge,359.4060,10,100
ap-east-1,c5d.4xlarge,718.8120,10,100
ap-east-1,c5d.9xlarge,1617.3270,10,100
ap-east-1,c5d.large,89.8515,10,100
ap-east-1,c5d.xlarge,179.7030,10,100
ap-east-1,d2.2xlarge,1398.1770,10,100
ap-east-1,d2.4xlarge,2796.3540,10,100
ap-east-1,d2.8xlarge,5592.7080,10,100
ap-east-1,d2.xlarge,699.0885,10,100
ap-east-1,g4dn.12xlarge,4400.5320,10,100
ap-east-1,g4dn.16xlarge,4895.8110,10,100
ap-east-1,g4dn.2xlarge,845.9190,10,100
ap-east-1,g4dn.4xlarge,1354.3470,10,100
ap-east-1,g4dn.8xlarge,2447.9055,10,100
ap-east-1,g4dn.xlarge,591.7050,10,100
ap-east-1,i3.16xlarge,4815.4560,10,100
ap-east-1,i3.2xlarge,601.9320,10,100
ap-east-1,i3.4xlarge,1203.8640,10,100
ap-east-1,i3.8xlarge,2407.7280,10,100
ap-east-1,i3.large,150.4830,10,100
ap-east-1,i3.xlarge,300.9660,10,100
ap-east-1,m5.12xlarge,2314.2240,10,100
ap-east-1,m5.16xlarge,3085.6320,10,100
ap-east-1,m5.24xlarge,4628.4480,10,100
ap-east-1,m5.2xlarge,385.7040,10,100
ap-east-1,m5.4xlarge,771.4080,10,100
ap-east-1,m5.8xlarge,1542.8160,10,100
ap-east-1,m5.large,96.4260,10,100
ap-east-1,m5.metal,4628.4480,10,100
ap-east-1,m5.xlarge,192.8520,10,100
ap-east-1,m5d.12xlarge,2717.4600,10,100
ap-east-1,m5d.16xlarge,3623.2800,10,100
ap-east-1,m5d.24xlarge,5434.9200,10,100
ap-east-1,m5d.2xlarge,452.9100,10,100
ap-east-1,m5d.4xlarge,905.8200,10,100
ap-east-1,m5d.8xlarge,1811.6400,10,100
ap-east-1,m5d.large,113.2275,10,100
ap-east-1,m5d.metal,5434.9200,10,100
ap-east-1,m5d.xlarge,226.4550,10,100
ap-east-1,r5.12xlarge,2927.8440,10,100
ap-east-1,r5.16xlarge,3903.7920,10,100
ap-east-1,r5.24xlarge,5855.6880,10,100
ap-east-1,r5.2xlarge,487.9740,10,100
ap-east-1,r5.4xlarge,975.9480,10,100
ap-east-1,r5.8xlarge,1951.8960,10,100
ap-east-1,r5.large,121.9935,10,100
ap-east-1,r5.metal,5855.6880,10,100
ap-east-1,r5.xlarge,243.9870,10,100
ap-east-1,r5d.12xlarge,3068.1000,10,100
ap-east-1,r5d.16xlarge,4090.8000,10,100
ap-east-1,r5d.24xlarge,6136.2000,10,100
ap-east-1,r5d.2xlarge,511.3500,10,100
ap-east-1,r5d.4xlarge,1022.7000,10,100
ap-east-1,r5d.8xlarge,2045.4000,10,100
ap-east-1,r5d.large,127.8375,10,100
ap-east-1,r5d.metal,6136.2000,10,100
ap-east-1,r5d.xlarge,255.6750,10,100
ap-east-1,t3.2xlarge,341.2896,10,100
ap-east-1,t3.large,85.3224,10,100
ap-east-1,t3.medium,42.6612,10,100
ap-east-1,t3.micro,10.6653,10,100
ap-east-1,t3.nano,5.3327,10,100
ap-east-1,t3.small,21.3306,10,100
ap-east-1,t3.xlarge,170.6448,10,100
ap-east-1,x1.16xlarge,7771.0590,10,100
ap-east-1,x1.32xlarge,15542.1180,10,100
ap-northeast-1,a1.2xlarge,187.5924,10,100
ap-northeast-1,a1.4xlarge,375.1848,10,100
ap-northeast-1,a1.large,46.8981,10,100
ap-northeast-1,a1.medium,23.4490,10,100
ap-northeast-1,a1.metal,375.4770,10,100
ap-northeast-1,a1.xlarge,93.7962,10,100
ap-northeast-1,c1.medium,115.4190,10,100
ap-northeast-1,c1.xlarge,461.6760,10,100
ap-northeast-1,c3.2xlarge,373.2855,10,100
ap-northeast-1,c3.4xlarge,745.8405,10,100
ap-northeast-1,c3.8xlarge,1492.4115,10,100
ap-northeast-1,c3.large,93.5040,10,100
ap-northeast-1,c3.xlarge,186.2775,10,100
ap-northeast-1,c4.2xlarge,368.1720,10,100
ap-northeast-1,c4.4xlarge,736.3440,10,100
ap-northeast-1,c4.8xlarge,1472.6880,10,100
ap-northeast-1,c4.large,92.0430,10,100
ap-northeast-1,c4.xlarge,184.0860,10,100
ap-northeast-1,c5.12xlarge,1875.9240,10,100
ap-northeast-1,c5.18xlarge,2813.8860,10,100
ap-northeast-1,c5.24xlarge,3751.8480,10,100
ap-northeast-1,c5.2xlarge,312.6540,10,100
ap-northeast-1,c5.4xlarge,625.3080,10,100
ap-northeast-1,c5.9xlarge,1406.9430,10,100
ap-northeast-1,c5.large,78.1635,10,100
ap-northeast-1,c5.metal,3751.8480,10,100
ap-northeast-1,c5.xlarge,156.3270,10,100
ap-northeast-1,c5d.12xlarge,2138.9040,10,100
ap-northeast-1,c5d.18xlarge,3208.3560,10,100
ap-northeast-1,c5d.24xlarge,4277.8080,10,100
ap-northeast-1,c5d.2xlarge,356.4840,10,100
ap-northeast-1,c5d.4xlarge,712.9680,10,100
ap-northeast-1,c5d.9xlarge,1604.1780,10,100
ap-northeast-1,c5d.large,89.1210,10,100
ap-northeast-1,c5d.metal,4277.8080,10,100
ap-northeast-1,c5d.xlarge,178.2420,10,100
ap-northeast-1,c5n.18xlarge,3576.5280,10,100
ap-northeast-1,c5n.2xlarge,397.3920,10,100
ap-northeast-1,c5n.4xlarge,794.7840,10,100
ap-northeast-1,c5n.9xlarge,1788.2640,10,100
ap-northeast-1,c5n.large,99.3480,10,100
ap-northeast-1,c5n.metal,3576.5280,10,100
ap-northeast-1,c5n.xlarge,198.6960,10,100
ap-northeast-1,c6g.12xlarge,1500.7392,10,100
ap-northeast-1,c6g.16xlarge,2000.9856,10,100
ap-northeast-1,c6g.2xlarge,250.1232,10,100
ap-northeast-1,c6g.4xlarge,500.2464,10,100
ap-northeast-1,c6g.8xlarge,1000.4928,10,100
ap-northeast-1,c6g.large,62.5308,10,100
ap-northeast-1,c6g.medium,31.2654,10,100
ap-northeast-1,c6g.metal,2000.9856,10,100
ap-northeast-1,c6g.xlarge,125.0616,10,100
ap-northeast-1,cc2.8xlarge,1715.9445,10,100
ap-northeast-1,cr1.8xlarge,2998.7025,10,100
ap-northeast-1,d2.2xlarge,1233.0840,10,100
ap-northeast-1,d2.4xlarge,2466.1680,10,100
ap-northeast-1,d2.8xlarge,4932.3360,10,100
ap-northeast-1,d2.xlarge,616.5420,10,100
ap-northeast-1,g2.2xlarge,655.9890,10,100
ap-northeast-1,g2.8xlarge,2623.9560,10,100
ap-northeast-1,g3.16xlarge,4616.7600,10,100
ap-northeast-1,g3.4xlarge,1154.1900,10,100
ap-northeast-1,g3.8xlarge,2308.3800,10,100
ap-northeast-1,g3s.xlarge,759.7200,10,100
ap-northeast-1,g4dn.12xlarge,3857.7705,10,100
ap-northeast-1,g4dn.16xlarge,4291.6875,10,100
ap-northeast-1,g4dn.2xlarge,741.4575,10,100
ap-northeast-1,g4dn.4xlarge,1187.0625,10,100
ap-northeast-1,g4dn.8xlarge,2146.2090,10,100
ap-northeast-1,g4dn.metal,7715.5410,10,100
ap-northeast-1,g4dn.xlarge,518.6550,10,100
ap-northeast-1,hs1.8xlarge,3944.7000,10,100
ap-northeast-1,i2.2xlarge,1461.7305,10,100
ap-northeast-1,i2.4xlarge,2923.4610,10,100
ap-northeast-1,i2.8xlarge,5846.9220,10,100
ap-northeast-1,i2.xlarge,731.2305,10,100
ap-northeast-1,i3.16xlarge,4277.8080,10,100
ap-northeast-1,i3.2xlarge,534.7260,10,100
ap-northeast-1,i3.4xlarge,1069.4520,10,100
ap-northeast-1,i3.8xlarge,2138.9040,10,100
ap-northeast-1,i3.large,133.6815,10,100
ap-northeast-1,i3.metal,4277.8080,10,100
ap-northeast-1,i3.xlarge,267.3630,10,100
ap-northeast-1,i3en.12xlarge,4663.5120,10,100
ap-northeast-1,i3en.24xlarge,9327.0240,10,100
ap-northeast-1,i3en.2xlarge,777.2520,10,100
ap-northeast-1,i3en.3xlarge,1165.8780,10,100
ap-northeast-1,i3en.6xlarge,2331.7560,10,100
ap-northeast-1,i3en.large,194.3130,10,100
ap-northeast-1,i3en.metal,9327.0240,10,100
ap-northeast-1,i3en.xlarge,388.6260,10,100
ap-northeast-1,m1.large,177.5115,10,100
ap-northeast-1,m1.medium,89.1210,10,100
ap-northeast-1,m1.xlarge,355.0230,10,100
ap-northeast-1,m2.2xlarge,420.0375,10,100
ap-northeast-1,m2.4xlarge,840.0750,10,100
ap-northeast-1,m2.xlarge,209.6535,10,100
ap-northeast-1,m3.2xlarge,562.4850,10,100
ap-northeast-1,m3.large,140.9865,10,100
ap-northeast-1,m3.medium,70.1280,10,100
ap-northeast-1,m3.xlarge,281.2425,10,100
ap-northeast-1,m4.10xlarge,1884.6900,10,100
ap-northeast-1,m4.16xlarge,3015.5040,10,100
ap-northeast-1,m4.2xlarge,376.9380,10,100
ap-northeast-1,m4.4xlarge,753.8760,10,100
ap-northeast-1,m4.large,94.2345,10,100
ap-northeast-1,m4.xlarge,188.4690,10,100
ap-northeast-1,m5.12xlarge,2173.9680,10,100
ap-northeast-1,m5.16xlarge,2898.6240,10,100
ap-northeast-1,m5.24xlarge,4347.9360,10,100
ap-northeast-1,m5.2xlarge,362.3280,10,100
ap-northeast-1,m5.4xlarge,724.6560,10,100
ap-northeast-1,m5.8xlarge,1449.3120,10,100
ap-northeast-1,m5.large,90.5820,10,100
ap-northeast-1,m5.metal,4347.9360,10,100
ap-northeast-1,m5.xlarge,181.1640,10,100
ap-northeast-1,m5a.12xlarge,1963.5840,10,100
ap-northeast-1,m5a.16xlarge,2618.1120,10,100
ap-northeast-1,m5a.24xlarge,3927.1680,10,100
ap-northeast-1,m5a.2xlarge,327.2640,10,100
ap-northeast-1,m5a.4xlarge,654.5280,10,100
ap-northeast-1,m5a.8xlarge,1309.0560,10,100
ap-northeast-1,m5a.large,81.8160,10,100
ap-northeast-1,m5a.xlarge,163.6320,10,100
ap-northeast-1,m5ad.12xlarge,2349.2880,10,100
ap-northeast-1,m5ad.16xlarge,3132.3840,10,100
ap-northeast-1,m5ad.24xlarge,4698.5760,10,100
ap-northeast-1,m5ad.2xlarge,391.5480,10,100
ap-northeast-1,m5ad.4xlarge,783.0960,10,100
ap-northeast-1,m5ad.8xlarge,1566.1920,10,100
ap-northeast-1,m5ad.large,97.8870,10,100
ap-northeast-1,m5ad.xlarge,195.7740,10,100
ap-northeast-1,m5d.12xlarge,2559.6720,10,100
ap-northeast-1,m5d.16xlarge,3412.8960,10,100
ap-northeast-1,m5d.24xlarge,5119.3440,10,100
ap-northeast-1,m5d.2xlarge,426.6120,10,100
ap-northeast-1,m5d.4xlarge,853.2240,10,100
ap-northeast-1,m5d.8xlarge,1706.4480,10,100
ap-northeast-1,m5d.large,106.6530,10,100
ap-northeast-1,m5d.metal,5119.3440,10,100
ap-northeast-1,m5d.xlarge,213.3060,10,100
ap-northeast-1,m5dn.12xlarge,3068.1000,10,100
ap-northeast-1,m5dn.16xlarge,4090.8000,10,100
ap-northeast-1,m5dn.24xlarge,6136.2000,10,100
ap-northeast-1,m5dn.2xlarge,511.3500,10,100
ap-northeast-1,m5dn.4xlarge,1022.7000,10,100
ap-northeast-1,m5dn.8xlarge,2045.4000,10,100
ap-northeast-1,m5dn.large,127.8375,10,100
ap-northeast-1,m5dn.xlarge,255.6750,10,100
ap-northeast-1,m5n.12xlarge,2682.3960,10,100
ap-northeast-1,m5n.16xlarge,3576.5280,10,100
ap-northeast-1,m5n.24xlarge,5364.7920,10,100
ap-northeast-1,m5n.2xlarge,447.0660,10,100
ap-northeast-1,m5n.4xlarge,894.1320,10,100
ap-northeast-1,m5n.8xlarge,1788.2640,10,100
ap-northeast-1,m5n.large,111.7665,10,100
ap-northeast-1,m5n.xlarge,223.5330,10,100
ap-northeast-1,m6g.12xlarge,1735.6680,10,100
ap-northeast-1,m6g.16xlarge,2314.2240,10,100
ap-northeast-1,m6g.2xlarge,289.2780,10,100
ap-northeast-1,m6g.4xlarge,578.5560,10,100
ap-northeast-1,m6g.8xlarge,1157.1120,10,100
ap-northeast-1,m6g.large,72.3195,10,100
ap-northeast-1,m6g.medium,36.1598,10,100
ap-northeast-1,m6g.metal,2314.2240,10,100
ap-northeast-1,m6g.xlarge,144.6390,10,100
ap-northeast-1,p2.16xlarge,18022.8960,10,100
ap-northeast-1,p2.8xlarge,9011.4480,10,100
ap-northeast-1,p2.xlarge,1126.4310,10,100
ap-northeast-1,p3.16xlarge,24509.7360,10,100
ap-northeast-1,p3.2xlarge,3063.7170,10,100
ap-northeast-1,p3.8xlarge,12254.8680,10,100
ap-northeast-1,p3dn.24xlarge,31252.9815,10,100
ap-northeast-1,r3.2xlarge,582.9390,10,100
ap-northeast-1,r3.4xlarge,1165.8780,10,100
ap-northeast-1,r3.8xlarge,2331.7560,10,100
ap-northeast-1,r3.large,146.1000,10,100
ap-northeast-1,r3.xlarge,291.4695,10,100
ap-northeast-1,r4.16xlarge,3740.1600,10,100
ap-northeast-1,r4.2xlarge,467.5200,10,100
ap-northeast-1,r4.4xlarge,935.0400,10,100
ap-northeast-1,r4.8xlarge,1870.0800,10,100
ap-northeast-1,r4.large,116.8800,10,100
ap-northeast-1,r4.xlarge,233.7600,10,100
ap-northeast-1,r5.12xlarge,2664.8640,10,100
ap-northeast-1,r5.16xlarge,3553.1520,10,100
ap-northeast-1,r5.24xlarge,5329.7280,10,100
ap-northeast-1,r5.2xlarge,444.1440,10,100
ap-northeast-1,r5.4xlarge,888.2880,10,100
ap-northeast-1,r5.8xlarge,1776.5760,10,100
ap-northeast-1,r5.large,111.0360,10,100
ap-northeast-1,r5.metal,5329.7280,10,100
ap-northeast-1,r5.xlarge,222.0720,10,100
ap-northeast-1,r5a.12xlarge,2401.8840,10,100
ap-northeast-1,r5a.16xlarge,3202.5120,10,100
ap-northeast-1,r5a.24xlarge,4803.7680,10,100
ap-northeast-1,r5a.2xlarge,400.3140,10,100
ap-northeast-1,r5a.4xlarge,800.6280,10,100
ap-northeast-1,r5a.8xlarge,1601.2560,10,100
ap-northeast-1,r5a.large,100.0785,10,100
ap-northeast-1,r5a.xlarge,200.1570,10,100
ap-northeast-1,r5ad.12xlarge,2787.5880,10,100
ap-northeast-1,r5ad.16xlarge,3716.7840,10,100
ap-northeast-1,r5ad.24xlarge,5575.1760,10,100
ap-northeast-1,r5ad.2xlarge,464.5980,10,100
ap-northeast-1,r5ad.4xlarge,929.1960,10,100
ap-northeast-1,r5ad.8xlarge,1858.3920,10,100
ap-northeast-1,r5ad.large,116.1495,10,100
ap-northeast-1,r5ad.xlarge,232.2990,10,100
ap-northeast-1,r5d.12xlarge,3050.5680,10,100
ap-northeast-1,r5d.16xlarge,4067.4240,10,100
ap-northeast-1,r5d.24xlarge,6101.1360,10,100
ap-northeast-1,r5d.2xlarge,508.4280,10,100
ap-northeast-1,r5d.4xlarge,1016.8560,10,100
ap-northeast-1,r5d.8xlarge,2033.7120,10,100
ap-northeast-1,r5d.large,127.1070,10,100
ap-northeast-1,r5d.metal,6101.1360,10,100
ap-northeast-1,r5d.xlarge,254.2140,10,100
ap-northeast-1,r5dn.12xlarge,3558.9960,10,100
ap-northeast-1,r5dn.16xlarge,4745.3280,10,100
ap-northeast-1,r5dn.24xlarge,7117.9920,10,100
ap-northeast-1,r5dn.2xlarge,593.1660,10,100
ap-northeast-1,r5dn.4xlarge,1186.3320,10,100
ap-northeast-1,r5dn.8xlarge,2372.6640,10,100
ap-northeast-1,r5dn.large,148.2915,10,100
ap-northeast-1,r5dn.xlarge,296.5830,10,100
ap-northeast-1,r5n.12xlarge,3173.2920,10,100
ap-northeast-1,r5n.16xlarge,4231.0560,10,100
ap-northeast-1,r5n.24xlarge,6346.5840,10,100
ap-northeast-1,r5n.2xlarge,528.8820,10,100
ap-northeast-1,r5n.4xlarge,1057.7640,10,100
ap-northeast-1,r5n.8xlarge,2115.5280,10,100
ap-northeast-1,r5n.large,132.2205,10,100
ap-northeast-1,r5n.xlarge,264.4410,10,100
ap-northeast-1,r6g.12xlarge,2131.8912,10,100
ap-northeast-1,r6g.16xlarge,2842.5216,10,100
ap-northeast-1,r6g.2xlarge,355.3152,10,100
ap-northeast-1,r6g.4xlarge,710.6304,10,100
ap-northeast-1,r6g.8xlarge,1421.2608,10,100
ap-northeast-1,r6g.large,88.8288,10,100
ap-northeast-1,r6g.medium,44.4144,10,100
ap-northeast-1,r6g.metal,2842.5216,10,100
ap-northeast-1,r6g.xlarge,177.6576,10,100
ap-northeast-1,t1.micro,18.9930,10,100
ap-northeast-1,t2.2xlarge,355.3152,10,100
ap-northeast-1,t2.large,88.8288,10,100
ap-northeast-1,t2.medium,44.4144,10,100
ap-northeast-1,t2.micro,11.1036,10,100
ap-northeast-1,t2.nano,5.5518,10,100
ap-northeast-1,t2.small,22.2072,10,100
ap-northeast-1,t2.xlarge,177.6576,10,100
ap-northeast-1,t3.2xlarge,317.9136,10,100
ap-northeast-1,t3.large,79.4784,10,100
ap-northeast-1,t3.medium,39.7392,10,100
ap-northeast-1,t3.micro,9.9348,10,100
ap-northeast-1,t3.nano,4.9674,10,100
ap-northeast-1,t3.small,19.8696,10,100
ap-northeast-1,t3.xlarge,158.9568,10,100
ap-northeast-1,t3a.2xlarge,286.1368,10,100
ap-northeast-1,t3a.large,71.5160,10,100
ap-northeast-1,t3a.medium,35.7945,10,100
ap-northeast-1,t3a.micro,8.9121,10,100
ap-northeast-1,t3a.nano,4.4561,10,100
ap-northeast-1,t3a.small,17.8973,10,100
ap-northeast-1,t3a.xlarge,143.0319,10,100
ap-northeast-1,x1.16xlarge,7064.6655,10,100
ap-northeast-1,x1.32xlarge,14128.6005,10,100
ap-northeast-1,x1e.16xlarge,14130.7920,10,100
ap-northeast-1,x1e.2xlarge,1766.3490,10,100
ap-northeast-1,x1e.32xlarge,28261.5840,10,100
ap-northeast-1,x1e.4xlarge,3532.6980,10,100
ap-northeast-1,x1e.8xlarge,7065.3960,10,100
ap-northeast-1,x1e.xlarge,883.1745,10,100
ap-northeast-1,z1d.12xlarge,3979.7640,10,100
ap-northeast-1,z1d.2xlarge,663.2940,10,100
ap-northeast-1,z1d.3xlarge,994.9410,10,100
ap-northeast-1,z1d.6xlarge,1989.8820,10,100
ap-northeast-1,z1d.large,165.8235,10,100
ap-northeast-1,z1d.metal,3979.7640,10,100
ap-northeast-1,z1d.xlarge,331.6470,10,100
ap-northeast-2,c3.2xlarge,336.0300,10,100
ap-northeast-2,c3.4xlarge,671.3295,10,100
ap-northeast-2,c3.8xlarge,1343.3895,10,100
ap-northeast-2,c3.large,84.0075,10,100
ap-northeast-2,c3.xlarge,168.0150,10,100
ap-northeast-2,c4.2xlarge,331.6470,10,100
ap-northeast-2,c4.4xlarge,662.5635,10,100
ap-northeast-2,c4.8xlarge,1325.8575,10,100
ap-northeast-2,c4.large,83.2770,10,100
ap-northeast-2,c4.xlarge,165.8235,10,100
ap-northeast-2,c5.12xlarge,1683.0720,10,100
ap-northeast-2,c5.18xlarge,2524.6080,10,100
ap-northeast-2,c5.24xlarge,3366.1440,10,100
ap-northeast-2,c5.2xlarge,280.5120,10,100
ap-northeast-2,c5.4xlarge,561.0240,10,100
ap-northeast-2,c5.9xlarge,1262.3040,10,100
ap-northeast-2,c5.large,70.1280,10,100
ap-northeast-2,c5.metal,3366.1440,10,100
ap-northeast-2,c5.xlarge,140.2560,10,100
ap-northeast-2,c5d.12xlarge,1928.5200,10,100
ap-northeast-2,c5d.18xlarge,2892.7800,10,100
ap-northeast-2,c5d.24xlarge,3857.0400,10,100
ap-northeast-2,c5d.2xlarge,321.4200,10,100
ap-northeast-2,c5d.4xlarge,642.8400,10,100
ap-northeast-2,c5d.9xlarge,1446.3900,10,100
ap-northeast-2,c5d.large,80.3550,10,100
ap-northeast-2,c5d.metal,3857.0400,10,100
ap-northeast-2,c5d.xlarge,160.7100,10,100
ap-northeast-2,c5n.18xlarge,3208.3560,10,100
ap-northeast-2,c5n.2xlarge,356.4840,10,100
ap-northeast-2,c5n.4xlarge,712.9680,10,100
ap-northeast-2,c5n.9xlarge,1604.1780,10,100
ap-northeast-2,c5n.large,89.1210,10,100
ap-northeast-2,c5n.metal,3208.3560,10,100
ap-northeast-2,c5n.xlarge,178.2420,10,100
ap-northeast-2,d2.2xlarge,1233.0840,10,100
ap-northeast-2,d2.4xlarge,2466.1680,10,100
ap-northeast-2,d2.8xlarge,4932.3360,10,100
